Id,SalePrice
1950,176855.3067727258
1951,254847.3229285716
1952,216917.36472866812
1953,174768.56114637735
1954,188319.2351725725
1955,141621.27704224555
1956,286416.3866819067
1957,154825.8292890194
1958,294966.69363660447
1959,139843.75370092207
1960,116698.76808903262
1961,121087.00849589381
1962,94491.71834621188
1963,102653.30010606679
1964,113765.20687720124
1965,150331.83818514936
1966,138357.59626264469
1967,303518.01061522326
1968,483789.9962895702
1969,417068.4814445911
1970,448168.5122803089
1971,418350.11860744114
1972,374008.9493040058
1973,256223.55956501613
1974,328179.2954297478
1975,518283.92423630273
1976,274811.2536315764
1977,361939.3667634388
1978,379071.7569821372
1979,334900.16491677414
1980,196347.68650196993
1981,346350.87069781916
1982,242049.90097530704
1983,218108.7550944563
1984,165538.80336883094
1985,223780.73075379836
1986,211410.34226372623
1987,188324.61773946288
1988,178673.600115077
1989,199167.68240752904
1990,221739.8665876508
1991,239636.95410573712
1992,220372.61126749936
1993,170870.88752101926
1994,239548.16803969434
1995,181217.0234142812
1996,236190.3661115641
1997,321369.5504198143
1998,376718.2591931491
1999,278579.21373191726
2000,306467.3608527687
2001,270853.95040669094
2002,253071.6643331338
2003,268037.064768401
2004,283546.31861475774
2005,222141.34921641447
2006,235802.34517992768
2007,246591.23859061988
2008,217959.18443141738
2009,194822.55740635868
2010,187899.69542581905
2011,135646.44758254188
2012,172642.54569307575
2013,181747.84362526034
2014,181616.25969874236
2015,200114.174358908
2016,200828.1457470291
2017,198117.63380265396
2018,121524.88649483281
2019,130660.14683007334
2020,119220.76233706568
2021,106229.06606219671
2022,182813.6030768085
2023,138888.6922185768
2024,249585.71592425692
2025,342458.25445769087
2026,171357.99414082553
2027,155434.23035568692
2028,147370.52385819925
2029,175437.89113183832
2030,275033.4527140264
2031,243388.96150052946
2032,272819.1209896248
2033,263699.6284042048
2034,158738.26342785297
2035,217080.90249190398
2036,177922.06756668777
2037,182950.76814450344
2038,308764.1669508731
2039,223364.28653004504
2040,311512.56297050434
2041,291391.753026642
2042,206251.23894357955
2043,170778.57251196977
2044,159390.85499687435
2045,216408.74834000785
2046,139736.45175021162
2047,148713.28689144005
2048,136443.34372052894
2049,134494.13338126068
2050,175420.230685898
2051,103400.33857294104
2052,128027.5255690424
2053,151547.00146505545
2054,89559.64441690478
2055,156860.13759607915
2056,142775.647482506
2057,124357.45037915272
2058,224002.84672122705
2059,132547.19562921632
2060,168681.53574202047
2061,172962.01403469202
2062,136147.66801042322
2063,116843.37531681592
2064,142905.239542751
2065,125394.92933203475
2066,166890.66032316306
2067,124890.95483419532
2068,133262.17272475618
2069,90206.7941392056
2070,107040.53673010443
2071,96631.40248297597
2072,122071.51066948751
2073,142946.46967771594
2074,173388.59334397205
2075,146265.1209008435
2076,112435.47542813775
2077,158323.79824784547
2078,129611.82461396605
2079,140371.91973969355
2080,114170.25336646638
2081,124228.98247668722
2082,136800.1808654048
2083,137554.0982216124
2084,105051.71159880259
2085,124270.92423457743
2086,132520.23022107768
2087,125854.56805358778
2088,102183.85919740009
2089,68806.97723818119
2090,138097.7824022554
2091,123266.1735949193
2092,123254.48514222106
2093,136164.40778477606
2094,110336.13322163207
2095,151314.50023416406
2096,73044.82372122243
2097,88836.4413051824
2098,147224.06754800602
2099,58161.958126472
2100,95893.25420570794
2101,118507.15694601477
2102,127484.3056233369
2103,96700.95090291824
2104,120061.38390781742
2105,130563.78519376543
2106,78483.99627569733
2107,193593.77154195195
2108,116210.63978059764
2109,109772.26838178812
2110,131586.7611424786
2111,147896.20046023114
2112,132721.01537023723
2113,125470.18368807435
2114,112284.06165080899
2115,159641.4761474576
2116,121738.98376404494
2117,154064.97315573564
2118,127157.61830485167
2119,106610.46525546371
2120,117646.21368323831
2121,106531.94013539462
2122,96401.83504370277
2123,92815.65765493044
2124,159229.67349644937
2125,123033.91502792956
2126,142251.0346006251
2127,149757.73667061655
2128,136765.0605479392
2129,94416.01240888225
2130,143819.7967208156
2131,146528.15411707852
2132,119058.98335195812
2133,116667.78334562712
2134,115357.82250554033
2135,90393.90468700272
2136,85782.16453737335
2137,111699.5206270907
2138,131770.03718541202
2139,149791.49314921853
2140,141020.71066517886
2141,144336.20956954575
2142,137885.31034213534
2143,136822.1469897831
2144,116194.33393857916
2145,140653.04719034318
2146,164575.33924323757
2147,154502.79136230506
2148,139001.72660752863
2149,150275.31456936308
2150,233111.33659811335
2151,103280.90032868125
2152,174276.4023571457
2153,154780.49246995052
2154,117705.39697279024
2155,142856.44995325833
2156,275157.8819214273
2157,223825.37000730977
2158,234407.2233365822
2159,193639.8185305996
2160,164692.31000941445
2161,242097.61989852902
2162,411330.5566598411
2163,348731.87081755145
2164,251242.6084928157
2165,205022.2749582657
2166,145974.91558607062
2167,224301.29290725704
2168,204980.18875674056
2169,195756.63674739184
2170,216024.5637480925
2171,148907.82551533
2172,132530.95775125996
2173,167137.2780333033
2174,227634.56268586265
2175,297833.17437955417
2176,323422.5826239385
2177,249577.394466602
2178,206425.89088785977
2179,143781.93700255078
2180,240392.5096279694
2181,182884.94845802285
2182,220759.20361874648
2183,195816.488004681
2184,123496.0737354257
2185,121778.31690638867
2186,142589.8491258278
2187,157981.04203324803
2188,155068.56653410487
2189,200093.15224704333
2190,86482.59705542373
2191,85153.01479733578
2192,104063.56119958239
2193,104222.92694435018
2194,107093.26424726573
2195,114774.71732689421
2196,106006.65642827158
2197,127670.03408889155
2198,156864.3585529868
2199,173144.79085580216
2200,143684.14145631169
2201,144374.552341838
2202,206744.34933878953
2203,154663.64678723758
2204,190721.01295790076
2205,112255.28411880544
2206,149488.22502870363
2207,212007.44221507898
2208,246382.6821038426
2209,234725.1315049787
2210,114954.1477662002
2211,107732.77489246326
2212,109079.76804641131
2213,104113.81072932665
2214,134308.9720586068
2215,97099.57260424757
2216,142518.97582396815
2217,75792.71970288662
2218,91482.39202364588
2219,79426.83430722708
2220,82122.72050171989
2221,297937.00310106797
2222,272373.04620949994
2223,293305.8286039386
2224,208867.18205942368
2225,123769.47433836557
2226,182810.7547104492
2227,205234.9304973025
2228,271471.6942738692
2229,247678.9803132516
2230,165539.58705344016
2231,210351.33333706102
2232,181342.30527914801
2233,175619.861499683
2234,234360.7332156645
2235,234049.25516053505
2236,271259.5803974679
2237,380793.82427036454
2238,205479.42264905665
2239,107718.101033502
2240,162004.07790996518
2241,162003.27649369292
2242,127833.0687744345
2243,126450.09719591512
2244,101947.12269996203
2245,100120.80156356841
2246,146234.1969996593
2247,107038.39614347077
2248,125773.47214210345
2249,123860.86827073143
2250,130519.72009604287
2251,118077.16146816911
2252,166289.19700823212
2253,157242.9161806092
2254,171858.8347915706
2255,188934.79845651588
2256,177207.98628336392
2257,219464.83181840272
2258,164619.53041137615
2259,179462.30127510885
2260,152495.4643506449
2261,185979.89042205166
2262,203189.97869135032
2263,386522.5619817661
2264,436521.15314640966
2265,180398.21273008146
2266,306360.5570747633
2267,399160.7287109801
2268,414064.26790391776
2269,143638.45095760815
2270,177026.55521020872
2271,223354.2240561177
2272,191974.92319028135
2273,167473.41554174328
2274,181956.30659063393
2275,170023.80172476207
2276,192957.19318132784
2277,186779.37401504262
2278,152969.93902436818
2279,128076.54754884644
2280,122158.61625136147
2281,175045.5662489488
2282,194669.11912999355
2283,98560.1635558157
2284,117737.9783441048
2285,142433.78702638246
2286,121762.03550873083
2287,359618.67187900847
2288,291974.582510881
2289,407099.55308419996
2290,432400.1631474344
2291,340697.931019937
2292,456838.0458835415
2293,455945.7724661382
2294,418293.7843761073
2295,423114.22637938976
2296,261720.20936073083
2297,329373.65138542955
2298,350761.04905590776
2299,391737.3711962327
2300,329474.88366225467
2301,299225.9784032225
2302,252486.9860203552
2303,244629.57614851606
2304,247208.97359366648
2305,187743.80634977398
2306,184796.18932544297
2307,193429.75619731768
2308,211898.14571798273
2309,280156.32982772705
2310,222973.70704272875
2311,185920.88677043223
2312,188087.1015381045
2313,174103.22114641737
2314,170471.65053966176
2315,170076.16492815758
2316,192239.44301083335
2317,190122.4148225623
2318,176658.4804740302
2319,173799.3195041223
2320,181667.0988457469
2321,239956.93915977713
2322,175583.5337053332
2323,185688.4271058024
2324,169332.67827312037
2325,213678.88987346063
2326,168262.25240352296
2327,216233.4640631915
2328,233816.45969268578
2329,188329.67509387305
2330,179151.5361206933
2331,374308.97611890204
2332,409007.34438434005
2333,322901.12084260135
2334,258843.60256797227
2335,263135.7988439957
2336,330844.8881815224
2337,219321.75767551054
2338,289005.4544732739
2339,223067.24752680433
2340,398535.17054949416
2341,233614.33136875794
2342,226448.9927288737
2343,228613.60982237474
2344,233208.71298697576
2345,234819.78650303866
2346,222715.45485765382
2347,205722.19681946147
2348,252428.35688391863
2349,187316.97078381415
2350,304804.05186029384
2351,266838.0380155847
2352,249895.77469089563
2353,277240.3587083621
2354,126344.1019839344
2355,137106.1268525895
2356,154699.29995353363
2357,194424.68442066383
2358,192963.64485948326
2359,134363.29076015268
2360,114645.2947172797
2361,139778.0492465701
2362,254687.75933226076
2363,145414.6913765857
2364,158696.52655640908
2365,230326.0111026867
2366,187560.645164182
2367,217514.32182593236
2368,216253.30129328714
2369,217465.49693198252
2370,173561.7861224713
2371,173204.63079853402
2372,191761.1646849183
2373,276997.6733782209
2374,299056.8647039304
2375,251129.60241212934
2376,298807.78203234245
2377,391641.21814247716
2378,151576.81801523978
2379,204128.48392633593
2380,148424.60146810446
2381,159327.14866696805
2382,191890.43923473297
2383,197463.79421029118
2384,236615.94966307987
2385,165928.99900756375
2386,139071.09844278602
2387,137423.2406537612
2388,103489.32596192395
2389,123227.54587950159
2390,147362.68794596056
2391,139613.92370133076
2392,112980.36339202942
2393,161802.33396572835
2394,146495.05612140574
2395,197142.46490883172
2396,144751.8411180139
2397,199904.7684554278
2398,126701.58194783708
2399,58333.582259742754
2400,64925.10841141641
2401,114452.79317038263
2402,134899.74615967172
2403,130786.35896937083
2404,152432.76342004165
2405,153414.93194882848
2406,141533.16193397337
2407,127143.1658396369
2408,145429.2387667818
2409,127164.00518485808
2410,151792.59609878092
2411,120541.69311449479
2412,157185.02506353395
2413,134481.054848649
2414,152362.24151937553
2415,118070.25011505494
2416,125714.55367453859
2417,127319.44739794
2418,123631.6651852168
2419,124633.34670663942
2420,124956.76746246972
2421,146783.42484291177
2422,113450.13959882305
2423,125217.79372960032
2424,150175.07993901402
2425,229173.6534852456
2426,133431.29406121757
2427,141989.57516487574
2428,167442.26121468644
2429,115238.35430416415
2430,135226.67606011083
2431,111586.5856497356
2432,144352.84814092022
2433,139363.82973661547
2434,133973.45541659358
2435,145334.15829344167
2436,111484.50743685276
2437,104317.47681866668
2438,125624.53819462047
2439,115171.39180951103
2440,118186.84364869584
2441,105107.48512593424
2442,97414.25228131055
2443,121165.82456466462
2444,126235.41300518645
2445,90286.76166618656
2446,148820.2621761273
2447,189881.2889241833
2448,131357.94750533503
2449,109224.65228131544
2450,144414.7550696265
2451,134837.12276445
2452,196668.33180170867
2453,96359.92012494567
2454,134986.70734499441
2455,114913.51972574633
2456,133705.03657786877
2457,127893.58985524363
2458,119424.8321248249
2459,111802.63448318075
2460,126368.11752683434
2461,120545.02680808757
2462,133699.84066445945
2463,113941.94961674605
2464,177914.3839137989
2465,139217.1795886577
2466,105369.93417277139
2467,142744.39262877748
2468,77510.99508751396
2469,70019.10373780411
2470,177426.52816383552
2471,202853.14410645308
2472,163150.86672750144
2473,115537.03756400118
2474,92480.10159367371
2475,225761.95857709667
2476,120475.69585901825
2477,124962.04707105334
2478,152859.40215768118
2479,104737.40868643667
2480,148272.29026747379
2481,124006.72388633923
2482,130644.14943332948
2483,117372.69686056231
2484,121734.12936940487
2485,131578.8193345867
2486,149145.8043424036
2487,168053.75882528542
2488,154065.6459254839
2489,144462.49130626494
2490,153111.66762552338
2491,93373.56228608779
2492,186169.31516047558
2493,155673.4354222723
2494,155441.7947737337
2495,100030.3924879049
2496,264709.9310490071
2497,150831.25007932133
2498,110080.29246865358
2499,100033.86019426587
2500,131285.08142009907
2501,133130.28801009886
2502,146656.12135018
2503,105035.76563663807
2504,187430.007704132
2505,221099.40599305346
2506,268233.35701386107
2507,317128.09671895154
2508,270234.1506103053
2509,212245.14614664647
2510,212497.21804178652
2511,170685.0309289797
2512,216856.5310841769
2513,211277.31799694046
2514,257705.20267686882
2515,154688.8049456979
2516,174793.04154822265
2517,147185.44448183014
2518,150828.85069421708
2519,235307.2769227175
2520,209658.62106830484
2521,188059.61930183688
2522,220855.91266529108
2523,123400.92622453273
2524,142998.5453225174
2525,147370.55405568078
2526,140334.2955246237
2527,114124.45074782909
2528,131693.02229123635
2529,138593.48651687882
2530,127508.85111988193
2531,250727.84949354143
2532,228554.54511699185
2533,201603.58197632144
2534,215368.54725377998
2535,300417.2211999863
2536,246827.07000447344
2537,224314.35817656986
2538,179739.76006883197
2539,186396.49845817656
2540,180628.8168588896
2541,175597.59196771734
2542,165598.2265881877
2543,130753.18286843388
2544,123041.26299729556
2545,130339.04257963251
2546,137966.62191759498
2547,138443.66176258877
2548,153918.3849333137
2549,162848.85397034883
2550,243359.67098580278
2551,143759.24275136023
2552,114469.49512551172
2553,82236.3072882815
2554,106236.56540055602
2555,111123.12619555395
2556,100002.28364580093
2557,110405.00786150224
2558,134507.14723238331
2559,134814.44616681855
2560,145765.86030115228
2561,138989.98795642986
2562,142538.78691805
2563,151925.94219615444
2564,192324.2140517425
2565,152086.7925829006
2566,163705.3116311346
2567,134438.84064698484
2568,190594.74107924206
2569,205751.2440748643
2570,113852.1195034381
2571,192111.5754455132
2572,146289.17354003264
2573,225751.50259858838
2574,245344.53109976178
2575,129432.02762939065
2576,129510.29950516888
2577,151312.89932394878
2578,91988.04110923456
2579,70200.02648118659
2580,127724.631857473
2581,107119.84452447383
2582,118561.3826886198
2583,276731.1323283097
2584,166563.06123913056
2585,187413.47164667107
2586,215210.3338902218
2587,190088.28398314968
2588,141453.4420069643
2589,146858.8748546337
2590,224192.8664151865
2591,216906.2747921825
2592,221009.42550414253
2593,245010.59234625753
2594,175297.32237187086
2595,202142.27804577115
2596,313878.51928016386
2597,200923.55360198824
2598,290808.7491599129
2599,327836.95081543067
2600,161992.29163455305
2601,147520.32436139486
2602,82552.12742631751
2603,94284.08343057004
2604,85578.51064475835
2605,75906.6928119691
2606,158220.59773798485
2607,195542.00236372478
2608,207252.23235379887
2609,167401.79880414176
2610,115464.08605103724
2611,122113.57659615329
2612,157524.36308071573
2613,133457.90584578272
2614,128567.9887108391
2615,151952.1094405324
2616,143101.37603080776
2617,182224.47710799542
2618,188631.80102150436
2619,195950.40125788283
2620,188619.01685803046
2621,182261.51736146852
2622,187892.2153059214
2623,235757.86948584707
2624,308559.5215738881
2625,328616.6105771865
2626,170649.01616828633
2627,166269.63887459895
2628,490615.9183805488
2629,493989.61892170564
2630,382883.69843051274
2631,476672.48706949095
2632,460592.64914023364
2633,312928.7447314271
2634,416642.7586378534
2635,161874.13185312258
2636,185082.39123088674
2637,188930.1469479131
2638,265563.10441360285
2639,185508.3961521861
2640,157073.36693289294
2641,101274.21266990916
2642,200882.1166498257
2643,99117.39497909432
2644,133910.68510602642
2645,104353.84212697254
2646,93080.25905240304
2647,103095.73729223791
2648,139194.506648166
2649,151076.6587191809
2650,137430.16897977385
2651,147427.15105590996
2652,441382.4196042659
2653,244422.7199964654
2654,259169.71935731493
2655,384681.71813444246
2656,323488.37280706357
2657,342822.48187443224
2658,295111.26461544784
2659,318626.86616092443
2660,352206.52385711257
2661,360542.7280296083
2662,386838.46816787694
2663,288693.294135922
2664,273441.40869260626
2665,334314.4410184645
2666,287718.4315154784
2667,162830.71373267245
2668,174796.31151658
2669,174559.63631257875
2670,266542.6319844993
2671,175804.77940671466
2672,193528.9908223723
2673,210086.1704920457
2674,202747.87656255465
2675,170318.40926399818
2676,187237.8950042281
2677,192344.19426543638
2678,262786.5681562075
2679,279593.5976077715
2680,278797.8755106499
2681,396457.20279401913
2682,337778.2033542866
2683,504598.062729871
2684,321147.9172529569
2685,333953.97071454884
2686,257187.23137161502
2687,344917.1616099493
2688,215515.0131468916
2689,200960.9407387628
2690,469737.6782434351
2691,198193.2222114516
2692,127573.08021382117
2693,188444.21262078756
2694,125015.4317945814
2695,181326.88728114584
2696,178221.8079503942
2697,189763.15522140148
2698,190214.1078042852
2699,174460.16047320276
2700,158494.7572238926
2701,158283.48085438382
2702,113661.39433311613
2703,125807.69015704682
2704,133876.99695098604
2705,118802.20353510274
2706,126660.98954804243
2707,131550.54599994642
2708,132839.40154717828
2709,113971.85881516553
2710,126971.54470228023
2711,273073.40136814094
2712,371539.7403941678
2713,169965.62703554193
2714,147621.8701668508
2715,168874.64020565705
2716,150281.35755813605
2717,176813.07218955638
2718,230640.4302933943
2719,164951.4009327878
2720,163971.29682029426
2721,140885.50600491845
2722,168720.5730355891
2723,137793.19393414445
2724,137004.73323231697
2725,137754.25427617686
2726,147252.1692646049
2727,177520.55646308843
2728,172460.6627550581
2729,154928.55270750762
2730,142988.9716075924
2731,124353.13483274933
2732,120422.95414870033
2733,154982.63092257787
2734,146098.18333262822
2735,135980.52575367969
